review_item_id,severity,reason,source_file,source_sheet,source_row,model_key,proposal_selectable_id,rpo,raw_value,recommended_action,notes
review_239a0d77c875,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,21,zr1x,prop_zr1x_interior_ref_ueu_6351aa,UEU,Forward Collision Alert,review_reference_only_usage_before_accepting_selectable,
review_decc6f50c4c4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1,prop_zr1_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_decc6f50c4c4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1,prop_zr1_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_decc6f50c4c4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1,prop_zr1_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_decc6f50c4c4,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1,prop_zr1_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_6f36091e48d6,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1x,prop_zr1x_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_6f36091e48d6,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1x,prop_zr1x_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_6f36091e48d6,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1x,prop_zr1x_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_6f36091e48d6,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,23,zr1x,prop_zr1x_interior_ref_uv6_9376db,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",review_reference_only_usage_before_accepting_selectable,
review_485997aca2ee,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1,prop_zr1_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_485997aca2ee,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1,prop_zr1_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_485997aca2ee,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1,prop_zr1_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_485997aca2ee,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1,prop_zr1_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_3edf681340ce,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1x,prop_zr1x_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_3edf681340ce,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1x,prop_zr1x_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_3edf681340ce,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1x,prop_zr1x_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_3edf681340ce,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,25,zr1x,prop_zr1x_interior_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_4e3ec01250fc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1,prop_zr1_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_4e3ec01250fc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1,prop_zr1_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_4e3ec01250fc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1,prop_zr1_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_4e3ec01250fc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1,prop_zr1_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_98b3c33a0587,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1x,prop_zr1x_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_98b3c33a0587,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1x,prop_zr1x_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_98b3c33a0587,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1x,prop_zr1x_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_98b3c33a0587,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,4,zr1x,prop_zr1x_interior_ref_aj7_51720c,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",review_reference_only_usage_before_accepting_selectable,
review_c6f582d9ae6e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1,prop_zr1_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_c6f582d9ae6e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1,prop_zr1_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_c6f582d9ae6e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1,prop_zr1_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_c6f582d9ae6e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1,prop_zr1_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_036e50ff1a48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1x,prop_zr1x_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_036e50ff1a48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1x,prop_zr1x_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_036e50ff1a48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1x,prop_zr1x_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_036e50ff1a48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,42,zr1x,prop_zr1x_interior_ref_aqa_8995c4,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",review_reference_only_usage_before_accepting_selectable,
review_f0d8e1f9037f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1,prop_zr1_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f0d8e1f9037f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1,prop_zr1_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f0d8e1f9037f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1,prop_zr1_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f0d8e1f9037f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1,prop_zr1_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f48e75a624cd,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1x,prop_zr1x_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f48e75a624cd,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1x,prop_zr1x_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f48e75a624cd,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1x,prop_zr1x_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_f48e75a624cd,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,43,zr1x,prop_zr1x_interior_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_d796a34ad4af,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1,prop_zr1_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_d796a34ad4af,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1,prop_zr1_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_d796a34ad4af,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1,prop_zr1_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_d796a34ad4af,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1,prop_zr1_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_19bc665cce02,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1x,prop_zr1x_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_19bc665cce02,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1x,prop_zr1x_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_19bc665cce02,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1x,prop_zr1x_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_19bc665cce02,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,47,zr1x,prop_zr1x_interior_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_883ea6e3fd48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1,prop_zr1_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_883ea6e3fd48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1,prop_zr1_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_883ea6e3fd48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1,prop_zr1_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_883ea6e3fd48,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1,prop_zr1_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4d80c0586b7f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1x,prop_zr1x_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4d80c0586b7f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1x,prop_zr1x_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4d80c0586b7f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1x,prop_zr1x_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4d80c0586b7f,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,48,zr1x,prop_zr1x_interior_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4519342064a8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1,prop_zr1_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4519342064a8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1,prop_zr1_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4519342064a8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1,prop_zr1_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_4519342064a8,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1,prop_zr1_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_803d543952d2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1x,prop_zr1x_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_803d543952d2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1x,prop_zr1x_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_803d543952d2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1x,prop_zr1x_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_803d543952d2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,49,zr1x,prop_zr1x_interior_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_a88b11f45750,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1,prop_zr1_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_a88b11f45750,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1,prop_zr1_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_a88b11f45750,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1,prop_zr1_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_a88b11f45750,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1,prop_zr1_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_edd773c85ce9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1x,prop_zr1x_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_edd773c85ce9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1x,prop_zr1x_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_edd773c85ce9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1x,prop_zr1x_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_edd773c85ce9,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,5,zr1x,prop_zr1x_interior_ref_cj2_b1f761,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",review_reference_only_usage_before_accepting_selectable,
review_7bf639c01c6b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1,prop_zr1_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_7bf639c01c6b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1,prop_zr1_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_7bf639c01c6b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1,prop_zr1_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_7bf639c01c6b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1,prop_zr1_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_8b9f7cc72387,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1x,prop_zr1x_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_8b9f7cc72387,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1x,prop_zr1x_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_8b9f7cc72387,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1x,prop_zr1x_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_8b9f7cc72387,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,51,zr1x,prop_zr1x_interior_ref_r9l_cebd0e,R9L,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",review_reference_only_usage_before_accepting_selectable,
review_f3a11b1cee1b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1,prop_zr1_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_f3a11b1cee1b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1,prop_zr1_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_f3a11b1cee1b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1,prop_zr1_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_f3a11b1cee1b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1,prop_zr1_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_b659612fdc8b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1x,prop_zr1x_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_b659612fdc8b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1x,prop_zr1x_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_b659612fdc8b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1x,prop_zr1x_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_b659612fdc8b,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,53,zr1x,prop_zr1x_interior_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_d3d321f0606c,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Interior 4,55,zr1,prop_zr1_interior_ref_cfx_46e97a,CFX,"Plaque, personalized with Corvette Museum logo, your name and VIN
1. Included and only available with (R8C) Corvette Museum Delivery.",review_reference_only_usage_before_accepting_selectable,
