source_sheet,source_row,model_key,scope_type,exterior_color_rpo,exterior_color_name,interior_code,interior_label,seat_code,trim_level,raw_status,status_symbol,footnote_refs,canonical_status,source_detail_raw
Color and Trim 1,23,corvette,model_global,,,,WA-9075,GKZ,Torch Red,--,--,,not_available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,,WA-9075,GKZ,Torch Red,--,--,,not_available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,,WA-9075,GKZ,Torch Red,--,--,,not_available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,24,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat9,A,A,,available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat9,A,A,,available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat9,A,A,,available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat9,A,A,,available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat9,A,A,,available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat9,A,A,,available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,24,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat9,--,--,,not_available,"[""Red Mist Metallic Tintcoat9"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,,WA-705U,GTR,NEW!  Admiral Blue Metallic10,--,--,,not_available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,25,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic10,A,A,,available,"[""NEW!  Admiral Blue Metallic10"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 2,5,corvette,model_global,,,HZB,Napa leather seating surfaces with perforated inserts,AH2,"3LT, 3LZ",HZB,H,ZB,unknown,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated inserts"",""HZB"",""HVV"",""--"",""--""]"
Color and Trim 2,5,corvette,model_global,,,HVV,Napa leather seating surfaces with perforated inserts,AH2,"3LT, 3LZ",HVV,H,VV,unknown,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated inserts"",""HZB"",""HVV"",""--"",""--""]"
Color and Trim 2,5,corvette,model_global,,,,Napa leather seating surfaces with perforated inserts,AH2,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated inserts"",""HZB"",""HVV"",""--"",""--""]"
Color and Trim 2,5,corvette,model_global,,,,Napa leather seating surfaces with perforated inserts,AH2,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated inserts"",""HZB"",""HVV"",""--"",""--""]"
Color and Trim 2,6,corvette,model_global,,,,Napa leather seating surfaces with perforated inserts,AH2 / AE4,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated inserts"",""--"",""--"",""HUU"",""HU01""]"
Color and Trim 2,6,corvette,model_global,,,,Napa leather seating surfaces with perforated inserts,AH2 / AE4,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated inserts"",""--"",""--"",""HUU"",""HU01""]"
Color and Trim 2,6,corvette,model_global,,,HUU,Napa leather seating surfaces with perforated inserts,AH2 / AE4,"3LT, 3LZ",HUU,H,UU,unknown,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated inserts"",""--"",""--"",""HUU"",""HU01""]"
Color and Trim 2,6,corvette,model_global,,,HU01,Napa leather seating surfaces with perforated inserts,AH2 / AE4,"3LT, 3LZ",HU01,H,U01,unknown,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated inserts"",""--"",""--"",""HUU"",""HU01""]"
Color and Trim 2,7,corvette,model_global,,,HVT,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2,"3LT, 3LZ",HVT,H,VT,unknown,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""HVT"",""HMO"",""--"",""--""]"
Color and Trim 2,7,corvette,model_global,,,HMO,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2,"3LT, 3LZ",HMO,H,MO,unknown,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""HVT"",""HMO"",""--"",""--""]"
Color and Trim 2,7,corvette,model_global,,,,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""HVT"",""HMO"",""--"",""--""]"
Color and Trim 2,7,corvette,model_global,,,,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 buckets"",""AH2"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""HVT"",""HMO"",""--"",""--""]"
Color and Trim 2,8,corvette,model_global,,,,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2 / AE4,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""--"",""--"",""HZP"",""HXO3""]"
Color and Trim 2,8,corvette,model_global,,,,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2 / AE4,"3LT, 3LZ",--,--,,not_available,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""--"",""--"",""HZP"",""HXO3""]"
Color and Trim 2,8,corvette,model_global,,,HZP,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2 / AE4,"3LT, 3LZ",HZP,H,ZP,unknown,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""--"",""--"",""HZP"",""HXO3""]"
Color and Trim 2,8,corvette,model_global,,,HXO3,Napa leather seating surfaces with perforated sueded microfiber inserts2,AH2 / AE4,"3LT, 3LZ",HXO3,H,XO3,unknown,"[""3LT, 3LZ"",""GT2 / Competition buckets"",""AH2 / AE4"",""Napa leather seating surfaces with perforated sueded microfiber inserts2"",""--"",""--"",""HZP"",""HXO3""]"
Color and Trim 2,10,corvette,model_global,,,"Sky Cool Gray interior / Jet Black seats
en-us",Touch-Up Paint Number,Color Code,Exterior Solid Paint,"Sky Cool Gray interior / Jet Black seats
en-us",S,"ky Cool Gray interior / Jet Black seats
en-us",standard,"[""Exterior Solid Paint"","""",""Color Code"",""Touch-Up Paint Number"",""Sky Cool Gray interior / Jet Black seats\nen-us"",""Jet Black interior / Sky Cool Gray seats\nen-us"",""Adrenaline Red interior / Jet Black seats\nen-us"",""Jet Black interior / Adrenaline Red seats\nen-us""]"
Color and Trim 2,10,corvette,model_global,,,"Jet Black interior / Sky Cool Gray seats
en-us",Touch-Up Paint Number,Color Code,Exterior Solid Paint,"Jet Black interior / Sky Cool Gray seats
en-us",J,"et Black interior / Sky Cool Gray seats
en-us",unknown,"[""Exterior Solid Paint"","""",""Color Code"",""Touch-Up Paint Number"",""Sky Cool Gray interior / Jet Black seats\nen-us"",""Jet Black interior / Sky Cool Gray seats\nen-us"",""Adrenaline Red interior / Jet Black seats\nen-us"",""Jet Black interior / Adrenaline Red seats\nen-us""]"
Color and Trim 2,10,corvette,model_global,,,"Adrenaline Red interior / Jet Black seats
en-us",Touch-Up Paint Number,Color Code,Exterior Solid Paint,"Adrenaline Red interior / Jet Black seats
en-us",A,"drenaline Red interior / Jet Black seats
en-us",available,"[""Exterior Solid Paint"","""",""Color Code"",""Touch-Up Paint Number"",""Sky Cool Gray interior / Jet Black seats\nen-us"",""Jet Black interior / Sky Cool Gray seats\nen-us"",""Adrenaline Red interior / Jet Black seats\nen-us"",""Jet Black interior / Adrenaline Red seats\nen-us""]"
Color and Trim 2,10,corvette,model_global,,,"Jet Black interior / Adrenaline Red seats
en-us",Touch-Up Paint Number,Color Code,Exterior Solid Paint,"Jet Black interior / Adrenaline Red seats
en-us",J,"et Black interior / Adrenaline Red seats
en-us",unknown,"[""Exterior Solid Paint"","""",""Color Code"",""Touch-Up Paint Number"",""Sky Cool Gray interior / Jet Black seats\nen-us"",""Jet Black interior / Sky Cool Gray seats\nen-us"",""Adrenaline Red interior / Jet Black seats\nen-us"",""Jet Black interior / Adrenaline Red seats\nen-us""]"
Color and Trim 2,11,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat4,A,A,,available,"[""Sebring Orange Tintcoat4"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""A""]"
Color and Trim 2,11,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat4,A,A,,available,"[""Sebring Orange Tintcoat4"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""A""]"
Color and Trim 2,11,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat4,--,--,,not_available,"[""Sebring Orange Tintcoat4"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""A""]"
Color and Trim 2,11,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat4,A,A,,available,"[""Sebring Orange Tintcoat4"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""A""]"
Color and Trim 2,12,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic5,A,A,,available,"[""Roswell Green Metallic5"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""A""]"
Color and Trim 2,12,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic5,A,A,,available,"[""Roswell Green Metallic5"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""A""]"
Color and Trim 2,12,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic5,--,--,,not_available,"[""Roswell Green Metallic5"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""A""]"
Color and Trim 2,12,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic5,A,A,,available,"[""Roswell Green Metallic5"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""A""]"
Color and Trim 2,13,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A""]"
Color and Trim 2,13,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A""]"
Color and Trim 2,13,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A""]"
Color and Trim 2,13,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A""]"
Color and Trim 2,14,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A""]"
Color and Trim 2,14,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A""]"
Color and Trim 2,14,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A""]"
Color and Trim 2,14,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A""]"
Color and Trim 2,15,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic4,A,A,,available,"[""Competition Yellow Tintcoat Metallic4"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""A""]"
Color and Trim 2,15,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic4,A,A,,available,"[""Competition Yellow Tintcoat Metallic4"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""A""]"
Color and Trim 2,15,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic4,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic4"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""A""]"
Color and Trim 2,15,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic4,A,A,,available,"[""Competition Yellow Tintcoat Metallic4"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""A""]"
Color and Trim 2,16,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A""]"
Color and Trim 2,16,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A""]"
Color and Trim 2,16,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A""]"
Color and Trim 2,16,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A""]"
Color and Trim 2,17,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A""]"
Color and Trim 2,17,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A""]"
Color and Trim 2,17,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A""]"
Color and Trim 2,17,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A""]"
Color and Trim 2,18,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A""]"
Color and Trim 2,18,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A""]"
Color and Trim 2,18,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A""]"
Color and Trim 2,18,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A""]"
Color and Trim 2,19,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat4,A,A,,available,"[""Red Mist Metallic Tintcoat4"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""A""]"
Color and Trim 2,19,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat4,A,A,,available,"[""Red Mist Metallic Tintcoat4"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""A""]"
Color and Trim 2,19,corvette,model_global,,,,WA-245F,GPH,Red Mist Metallic Tintcoat4,--,--,,not_available,"[""Red Mist Metallic Tintcoat4"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""A""]"
Color and Trim 2,19,corvette,model_global,,,A,WA-245F,GPH,Red Mist Metallic Tintcoat4,A,A,,available,"[""Red Mist Metallic Tintcoat4"","""",""GPH"",""WA-245F"",""A"",""A"",""--"",""A""]"
Color and Trim 2,20,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic5,A,A,,available,"[""NEW!  Admiral Blue Metallic5"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A""]"
Color and Trim 2,20,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic5,A,A,,available,"[""NEW!  Admiral Blue Metallic5"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A""]"
Color and Trim 2,20,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic5,A,A,,available,"[""NEW!  Admiral Blue Metallic5"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A""]"
Color and Trim 2,20,corvette,model_global,,,A,WA-705U,GTR,NEW!  Admiral Blue Metallic5,A,A,,available,"[""NEW!  Admiral Blue Metallic5"","""",""GTR"",""WA-705U"",""A"",""A"",""A"",""A""]"
