proposal_selectable_id,proposal_scope,proposal_status,source_sheet,model_key,section_family,orderable_rpo,ref_rpo,proposal_label,description,selectable_source,has_orderable_rpo,has_ref_rpo,review_status,source_ref_ids,notes,proposal_filter_status
prop_z06_interior_bv4,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,BV4,,"Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN","Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:54:103dd6183b|staging_variant_matrix_rows.csv:Interior 3:54:106a47debf|staging_variant_matrix_rows.csv:Interior 3:54:38a06bd6c0|staging_variant_matrix_rows.csv:Interior 3:54:870cd51fdd|staging_variant_matrix_rows.csv:Interior 3:54:887551682b|staging_variant_matrix_rows.csv:Interior 3:54:a3831af0ca,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_cav,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,CAV,,"LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:31:10ab6d8448|staging_variant_matrix_rows.csv:Interior 3:31:20f06c1389|staging_variant_matrix_rows.csv:Interior 3:31:a1632b60b7|staging_variant_matrix_rows.csv:Interior 3:31:cd996b2e41|staging_variant_matrix_rows.csv:Interior 3:31:ce76a5a237|staging_variant_matrix_rows.csv:Interior 3:31:f9e58597ff,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_d30,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,D30,,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:13:17cc3afd5b|staging_variant_matrix_rows.csv:Interior 3:13:7033c5d1bd|staging_variant_matrix_rows.csv:Interior 3:13:8bcd11bf02|staging_variant_matrix_rows.csv:Interior 3:13:ab679718c9|staging_variant_matrix_rows.csv:Interior 3:13:e46b2af7ea|staging_variant_matrix_rows.csv:Interior 3:13:fd4223e2fa,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_dy0,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,DY0,,"Display hood, Carbon Fiber, located above the Driver Information Center display","Display hood, Carbon Fiber, located above the Driver Information Center display",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:18:261ce2aee3|staging_variant_matrix_rows.csv:Interior 3:18:2fcfcca350|staging_variant_matrix_rows.csv:Interior 3:18:304b1ab00d|staging_variant_matrix_rows.csv:Interior 3:18:5e88bed4cc|staging_variant_matrix_rows.csv:Interior 3:18:92927b74f4|staging_variant_matrix_rows.csv:Interior 3:18:d34ea40489,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_fa5,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:90:2e639161ae|staging_variant_matrix_rows.csv:Interior 3:90:5bee49d88f|staging_variant_matrix_rows.csv:Interior 3:90:7c841f5df3|staging_variant_matrix_rows.csv:Interior 3:90:9f0c997ea1|staging_variant_matrix_rows.csv:Interior 3:90:b9cefb563c|staging_variant_matrix_rows.csv:Interior 3:90:fdd87eea17,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_fa6,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts","Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:91:2b153078e2|staging_variant_matrix_rows.csv:Interior 3:91:377f4d58f9|staging_variant_matrix_rows.csv:Interior 3:91:406ac68eaa|staging_variant_matrix_rows.csv:Interior 3:91:89d73af285|staging_variant_matrix_rows.csv:Interior 3:91:93b4bb8faa|staging_variant_matrix_rows.csv:Interior 3:91:d0601da75f,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_n26,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,N26,,"Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:80:17ae23ca22|staging_variant_matrix_rows.csv:Interior 3:80:2fecd69cb9|staging_variant_matrix_rows.csv:Interior 3:80:54d6b6eb1e|staging_variant_matrix_rows.csv:Interior 3:80:90b9130ba5|staging_variant_matrix_rows.csv:Interior 3:80:c2f1cee3d4|staging_variant_matrix_rows.csv:Interior 3:80:fbe9a2f778,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_n2z,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,N2Z,,"Steering wheel, carbon fiber and sueded microfiber-wrapped","Steering wheel, carbon fiber and sueded microfiber-wrapped",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:81:0d4aaeb684|staging_variant_matrix_rows.csv:Interior 3:81:570e086603|staging_variant_matrix_rows.csv:Interior 3:81:59cdea8c70|staging_variant_matrix_rows.csv:Interior 3:81:6addc524f4|staging_variant_matrix_rows.csv:Interior 3:81:761b68a383|staging_variant_matrix_rows.csv:Interior 3:81:93c6e26710,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_pdy,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,PDY,,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:28:24c41f8e12|staging_variant_matrix_rows.csv:Interior 3:28:2fdab3ad57|staging_variant_matrix_rows.csv:Interior 3:28:358a483f25|staging_variant_matrix_rows.csv:Interior 3:28:498bf8e5ba|staging_variant_matrix_rows.csv:Interior 3:28:5c60941be5|staging_variant_matrix_rows.csv:Interior 3:28:6104600a63,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_pef,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,PEF,,"LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:27:043033fb7d|staging_variant_matrix_rows.csv:Interior 3:27:125c299d5b|staging_variant_matrix_rows.csv:Interior 3:27:1931dba4fa|staging_variant_matrix_rows.csv:Interior 3:27:7e5580cfdf|staging_variant_matrix_rows.csv:Interior 3:27:95628b37cb|staging_variant_matrix_rows.csv:Interior 3:27:d1f75a5fd5,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_prb,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,PRB,,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:52:12bf1aae26|staging_variant_matrix_rows.csv:Interior 3:52:195688da0a|staging_variant_matrix_rows.csv:Interior 3:52:4a8f616466|staging_variant_matrix_rows.csv:Interior 3:52:87a5eb022f|staging_variant_matrix_rows.csv:Interior 3:52:b26167afb8|staging_variant_matrix_rows.csv:Interior 3:52:daa80ce691,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_r6p,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,R6P,,3 Years SiriusXM,3 Years SiriusXM,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:11:163ef03d90|staging_variant_matrix_rows.csv:Interior 3:11:29d0459b18|staging_variant_matrix_rows.csv:Interior 3:11:95a420ba4b|staging_variant_matrix_rows.csv:Interior 3:11:aa91d1dd1c|staging_variant_matrix_rows.csv:Interior 3:11:afd99ad24d|staging_variant_matrix_rows.csv:Interior 3:11:b849d40cbd,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_r6x,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,R6X,,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:14:07287e995e|staging_variant_matrix_rows.csv:Interior 3:14:0ca680ff57|staging_variant_matrix_rows.csv:Interior 3:14:2895e2a045|staging_variant_matrix_rows.csv:Interior 3:14:88494932d7|staging_variant_matrix_rows.csv:Interior 3:14:c480824fbd|staging_variant_matrix_rows.csv:Interior 3:14:e03b6fd1ff,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_r9v,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,R9V,,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:45:3fc843b5f7|staging_variant_matrix_rows.csv:Interior 3:45:452f556217|staging_variant_matrix_rows.csv:Interior 3:45:4f56c05746|staging_variant_matrix_rows.csv:Interior 3:45:7e83814def|staging_variant_matrix_rows.csv:Interior 3:45:8a7a50ee47|staging_variant_matrix_rows.csv:Interior 3:45:cba6241ca0,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_r9w,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,R9W,,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:46:0c2dfd8030|staging_variant_matrix_rows.csv:Interior 3:46:2fb6fda962|staging_variant_matrix_rows.csv:Interior 3:46:5aa874c463|staging_variant_matrix_rows.csv:Interior 3:46:88d6659286|staging_variant_matrix_rows.csv:Interior 3:46:a3bfc63dfe|staging_variant_matrix_rows.csv:Interior 3:46:de76dc3f31,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_r9y,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,R9Y,,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:44:378931c55f|staging_variant_matrix_rows.csv:Interior 3:44:45a7396f42|staging_variant_matrix_rows.csv:Interior 3:44:5c425a3751|staging_variant_matrix_rows.csv:Interior 3:44:ae01915a52|staging_variant_matrix_rows.csv:Interior 3:44:da8584c568|staging_variant_matrix_rows.csv:Interior 3:44:f1393edb2c,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_ria,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,RIA,,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:32:5bd66fc72c|staging_variant_matrix_rows.csv:Interior 3:32:87c25b2b3b|staging_variant_matrix_rows.csv:Interior 3:32:9152ef5989|staging_variant_matrix_rows.csv:Interior 3:32:97d91949fa|staging_variant_matrix_rows.csv:Interior 3:32:eb8aad2799|staging_variant_matrix_rows.csv:Interior 3:32:ee7df04290,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_z06_interior_rwu,primary_matrix_selectable_candidate,proposal_only,Interior 3,z06,interior,RWU,,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Interior 3:30:1012b74f12|staging_variant_matrix_rows.csv:Interior 3:30:1a2411cfd1|staging_variant_matrix_rows.csv:Interior 3:30:2ef753a10b|staging_variant_matrix_rows.csv:Interior 3:30:711fdf0aa9|staging_variant_matrix_rows.csv:Interior 3:30:83f056184b|staging_variant_matrix_rows.csv:Interior 3:30:8f59f0fc40,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
