source_ref_id,source_file,source_sheet,source_row,source_column_or_cell_range,source_field,raw_value,raw_status,orderable_rpo,ref_rpo,source_detail_raw
staging_variant_matrix_rows.csv:Exterior 1:22:e82b872e53,staging_variant_matrix_rows.csv,Exterior 1,22,stingray_3lt_c67,variant_matrix_row,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate.",A1,VK3,,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate."
staging_variant_matrix_rows.csv:Exterior 1:23:1fccac9f04,staging_variant_matrix_rows.csv,Exterior 1,23,stingray_3lt_c67,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.",A/D2,PCU,,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
staging_variant_matrix_rows.csv:Exterior 1:23:480f330c5f,staging_variant_matrix_rows.csv,Exterior 1,23,stingray_1lt_c07,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.",A/D1,PCU,,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
staging_variant_matrix_rows.csv:Exterior 1:23:a839efede8,staging_variant_matrix_rows.csv,Exterior 1,23,stingray_1lt_c67,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.",A/D1,PCU,,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
staging_variant_matrix_rows.csv:Exterior 1:23:ba253b9cae,staging_variant_matrix_rows.csv,Exterior 1,23,stingray_3lt_c07,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.",A/D2,PCU,,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
staging_variant_matrix_rows.csv:Exterior 1:23:c7d369b412,staging_variant_matrix_rows.csv,Exterior 1,23,stingray_2lt_c67,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.",A/D1,PCU,,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
staging_variant_matrix_rows.csv:Exterior 1:23:e94aac4a34,staging_variant_matrix_rows.csv,Exterior 1,23,stingray_2lt_c07,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.",A/D1,PCU,,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
staging_variant_matrix_rows.csv:Exterior 1:24:5a9c3d61cb,staging_variant_matrix_rows.csv,Exterior 1,24,stingray_2lt_c67,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PDV,,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:24:5d5158cb04,staging_variant_matrix_rows.csv,Exterior 1,24,stingray_1lt_c67,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PDV,,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:24:95dc6a635b,staging_variant_matrix_rows.csv,Exterior 1,24,stingray_2lt_c07,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PDV,,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:24:979b0eea99,staging_variant_matrix_rows.csv,Exterior 1,24,stingray_1lt_c07,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PDV,,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:24:a37d30270e,staging_variant_matrix_rows.csv,Exterior 1,24,stingray_3lt_c67,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PDV,,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:24:f1eea94244,staging_variant_matrix_rows.csv,Exterior 1,24,stingray_3lt_c07,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PDV,,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:25:00f14d02c0,staging_variant_matrix_rows.csv,Exterior 1,25,stingray_1lt_c67,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PCX,,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:25:20a3563097,staging_variant_matrix_rows.csv,Exterior 1,25,stingray_2lt_c07,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PCX,,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:25:2d5d89e986,staging_variant_matrix_rows.csv,Exterior 1,25,stingray_3lt_c67,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PCX,,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:25:3fb6c72e98,staging_variant_matrix_rows.csv,Exterior 1,25,stingray_3lt_c07,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PCX,,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:25:71bae03f3e,staging_variant_matrix_rows.csv,Exterior 1,25,stingray_2lt_c67,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PCX,,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:25:d9a064140e,staging_variant_matrix_rows.csv,Exterior 1,25,stingray_1lt_c07,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",A/D1,PCX,,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
staging_variant_matrix_rows.csv:Exterior 1:26:0ea8e497ac,staging_variant_matrix_rows.csv,Exterior 1,26,stingray_2lt_c67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 1:26:197f129030,staging_variant_matrix_rows.csv,Exterior 1,26,stingray_3lt_c67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 1:26:377d9a7a31,staging_variant_matrix_rows.csv,Exterior 1,26,stingray_3lt_c07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 1:26:82c963d177,staging_variant_matrix_rows.csv,Exterior 1,26,stingray_1lt_c07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 1:26:d583f72937,staging_variant_matrix_rows.csv,Exterior 1,26,stingray_2lt_c07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 1:26:d71d5ab5f3,staging_variant_matrix_rows.csv,Exterior 1,26,stingray_1lt_c67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 1:27:7038f156fc,staging_variant_matrix_rows.csv,Exterior 1,27,stingray_2lt_c07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ.",A/D1,WKQ,,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ."
staging_variant_matrix_rows.csv:Exterior 1:27:70a12e019b,staging_variant_matrix_rows.csv,Exterior 1,27,stingray_2lt_c67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ.",A/D1,WKQ,,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ."
staging_variant_matrix_rows.csv:Exterior 1:27:8b8915f3ed,staging_variant_matrix_rows.csv,Exterior 1,27,stingray_3lt_c67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ.",A/D1,WKQ,,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ."
